3,-1,591.06,429.02,34.03,82.51,0.86,-1,-1,-1
3,-1,620.67,392.22,28.06,65.51,0.86,-1,-1,-1
3,-1,658.79,301.30,22.96,49.85,0.84,-1,-1,-1
3,-1,634.21,380.85,25.17,61.90,0.82,-1,-1,-1
3,-1,444.41,402.35,22.33,56.29,0.82,-1,-1,-1
3,-1,601.72,264.25,22.30,47.53,0.82,-1,-1,-1
3,-1,414.92,534.44,37.51,84.70,0.82,-1,-1,-1
3,-1,489.50,398.33,20.69,40.60,0.80,-1,-1,-1
3,-1,454.94,413.56,22.50,47.54,0.67,-1,-1,-1
3,-1,311.32,725.40,58.02,95.85,0.61,-1,-1,-1
3,-1,484.88,370.04,23.27,41.60,0.21,-1,-1,-1
3,-1,595.51,173.17,14.64,28.58,0.18,-1,-1,-1
3,-1,297.93,745.41,45.63,89.29,0.12,-1,-1,-1
3,-1,642.83,745.75,26.35,45.79,0.07,-1,-1,-1
3,-1,783.38,745.11,21.50,29.76,0.05,-1,-1,-1
3,-1,641.09,257.42,17.32,39.00,0.05,-1,-1,-1
4,-1,589.56,431.68,36.08,84.00,0.87,-1,-1,-1
4,-1,620.61,390.88,28.11,63.69,0.87,-1,-1,-1
4,-1,658.09,301.87,23.41,50.46,0.84,-1,-1,-1
4,-1,632.24,379.65,27.00,64.08,0.84,-1,-1,-1
4,-1,443.99,401.93,22.23,56.39,0.83,-1,-1,-1
4,-1,414.88,534.77,36.39,84.06,0.81,-1,-1,-1
4,-1,601.52,263.93,22.79,47.79,0.81,-1,-1,-1
4,-1,489.43,398.36,20.15,38.10,0.79,-1,-1,-1
4,-1,456.00,413.17,22.81,48.61,0.72,-1,-1,-1
4,-1,311.28,727.23,57.66,91.60,0.60,-1,-1,-1
4,-1,485.12,370.33,23.05,42.24,0.25,-1,-1,-1
4,-1,471.70,350.95,18.22,33.57,0.16,-1,-1,-1
4,-1,595.25,173.04,15.01,29.36,0.11,-1,-1,-1
4,-1,293.85,737.70,61.66,116.14,0.09,-1,-1,-1
4,-1,785.05,745.58,21.07,31.72,0.08,-1,-1,-1
5,-1,589.54,433.34,35.43,84.32,0.87,-1,-1,-1
5,-1,620.78,391.23,27.66,62.07,0.86,-1,-1,-1
5,-1,631.93,379.70,24.95,62.06,0.83,-1,-1,-1
5,-1,658.58,302.00,21.94,51.05,0.83,-1,-1,-1
5,-1,443.97,402.46,23.09,57.17,0.82,-1,-1,-1
5,-1,414.42,535.20,37.27,83.76,0.82,-1,-1,-1
5,-1,602.03,264.30,21.84,47.15,0.81,-1,-1,-1
5,-1,488.79,397.61,20.29,39.11,0.79,-1,-1,-1
5,-1,456.30,412.82,23.55,49.90,0.76,-1,-1,-1
5,-1,310.75,727.86,56.19,88.30,0.61,-1,-1,-1
5,-1,471.12,351.15,19.05,33.45,0.31,-1,-1,-1
5,-1,595.20,172.96,15.06,29.36,0.22,-1,-1,-1
5,-1,485.93,370.29,22.49,43.07,0.15,-1,-1,-1
5,-1,640.38,260.09,15.56,35.36,0.10,-1,-1,-1
5,-1,644.61,745.76,22.08,35.68,0.09,-1,-1,-1
5,-1,786.35,745.34,21.98,30.30,0.09,-1,-1,-1
5,-1,730.61,743.73,30.96,54.98,0.05,-1,-1,-1
6,-1,620.69,390.55,26.78,61.85,0.87,-1,-1,-1
6,-1,589.75,434.14,33.63,82.45,0.87,-1,-1,-1
6,-1,658.35,302.11,22.45,51.07,0.84,-1,-1,-1
6,-1,631.33,378.44,25.87,61.98,0.83,-1,-1,-1
6,-1,444.34,402.47,22.70,58.27,0.82,-1,-1,-1
6,-1,601.91,264.29,22.02,47.43,0.81,-1,-1,-1
6,-1,414.63,535.29,37.09,82.84,0.80,-1,-1,-1
6,-1,488.69,397.18,19.76,38.28,0.78,-1,-1,-1
6,-1,456.38,413.11,24.04,50.85,0.77,-1,-1,-1
6,-1,310.36,728.58,56.58,84.87,0.65,-1,-1,-1
6,-1,471.35,351.04,19.30,36.31,0.30,-1,-1,-1
6,-1,486.42,370.42,21.53,43.33,0.22,-1,-1,-1
6,-1,595.31,172.89,14.78,28.77,0.15,-1,-1,-1
6,-1,644.94,746.22,22.76,36.20,0.07,-1,-1,-1
6,-1,785.80,746.01,22.74,33.22,0.05,-1,-1,-1
6,-1,694.63,748.00,22.46,35.76,0.05,-1,-1,-1
7,-1,588.70,434.60,34.23,82.14,0.87,-1,-1,-1
7,-1,620.23,389.36,27.29,62.51,0.86,-1,-1,-1
7,-1,658.02,301.80,22.36,51.86,0.84,-1,-1,-1
7,-1,631.45,377.65,24.75,59.80,0.84,-1,-1,-1
7,-1,414.24,535.48,38.30,83.68,0.83,-1,-1,-1
7,-1,601.79,264.21,22.38,47.65,0.83,-1,-1,-1
7,-1,444.16,402.29,22.79,57.74,0.82,-1,-1,-1
7,-1,487.90,396.79,20.54,38.30,0.79,-1,-1,-1
7,-1,456.85,412.92,22.75,50.28,0.79,-1,-1,-1
7,-1,308.27,729.03,59.10,87.04,0.63,-1,-1,-1
7,-1,595.64,173.06,13.85,28.22,0.19,-1,-1,-1
7,-1,485.96,370.26,22.08,44.07,0.10,-1,-1,-1
7,-1,729.20,744.09,31.55,56.80,0.08,-1,-1,-1
7,-1,786.19,746.28,21.93,33.93,0.06,-1,-1,-1
7,-1,644.34,746.92,23.39,38.32,0.05,-1,-1,-1
8,-1,587.64,435.73,34.35,81.82,0.88,-1,-1,-1
8,-1,619.87,389.17,27.26,62.74,0.86,-1,-1,-1
8,-1,601.11,263.78,22.81,48.13,0.83,-1,-1,-1
8,-1,630.38,376.66,25.52,60.17,0.83,-1,-1,-1
8,-1,658.06,302.18,22.35,51.71,0.83,-1,-1,-1
8,-1,444.12,402.25,22.16,55.94,0.82,-1,-1,-1
8,-1,413.26,535.27,37.77,83.98,0.82,-1,-1,-1
8,-1,456.49,412.79,22.83,50.44,0.80,-1,-1,-1
8,-1,487.53,396.50,20.02,38.19,0.77,-1,-1,-1
8,-1,308.22,729.93,58.14,84.43,0.64,-1,-1,-1
8,-1,644.04,252.25,23.34,51.35,0.31,-1,-1,-1
8,-1,595.52,172.89,13.95,27.97,0.21,-1,-1,-1
8,-1,486.30,370.16,20.85,42.37,0.21,-1,-1,-1
8,-1,644.33,746.96,22.71,36.68,0.10,-1,-1,-1
8,-1,729.26,744.27,31.09,56.92,0.10,-1,-1,-1
8,-1,783.53,747.70,26.16,42.47,0.07,-1,-1,-1
9,-1,586.66,436.78,35.30,83.58,0.88,-1,-1,-1
9,-1,619.59,387.13,26.91,63.55,0.86,-1,-1,-1
9,-1,631.66,376.03,24.19,60.61,0.83,-1,-1,-1
9,-1,657.60,302.56,22.39,52.73,0.83,-1,-1,-1
9,-1,444.48,401.98,22.12,57.26,0.82,-1,-1,-1
9,-1,413.28,535.15,37.59,83.38,0.82,-1,-1,-1
9,-1,601.33,263.94,22.40,47.49,0.82,-1,-1,-1
9,-1,456.81,412.34,22.28,49.94,0.80,-1,-1,-1
9,-1,486.40,394.19,20.96,40.09,0.76,-1,-1,-1
9,-1,303.43,731.05,65.07,109.64,0.64,-1,-1,-1
9,-1,486.43,369.78,20.93,43.60,0.52,-1,-1,-1
9,-1,642.87,748.65,25.51,44.60,0.13,-1,-1,-1
9,-1,729.37,744.96,32.56,57.18,0.08,-1,-1,-1
9,-1,694.44,749.13,22.95,38.45,0.08,-1,-1,-1
9,-1,788.10,747.14,22.61,35.65,0.06,-1,-1,-1
9,-1,470.05,734.47,37.61,79.90,0.06,-1,-1,-1
10,-1,585.68,438.51,36.22,85.32,0.88,-1,-1,-1
10,-1,619.65,385.42,26.71,63.34,0.85,-1,-1,-1
10,-1,630.62,375.82,25.30,60.00,0.83,-1,-1,-1
10,-1,412.85,535.17,37.06,84.04,0.82,-1,-1,-1
10,-1,444.20,401.64,22.25,57.09,0.82,-1,-1,-1
10,-1,601.41,263.74,22.43,47.63,0.81,-1,-1,-1
10,-1,658.11,303.36,21.74,52.86,0.81,-1,-1,-1
10,-1,456.63,412.03,22.85,50.49,0.81,-1,-1,-1
10,-1,486.12,393.63,20.59,39.54,0.80,-1,-1,-1
10,-1,486.36,369.90,21.49,44.44,0.75,-1,-1,-1
10,-1,302.73,730.68,66.54,115.57,0.63,-1,-1,-1
10,-1,641.97,748.93,27.01,51.10,0.17,-1,-1,-1
10,-1,594.96,172.54,14.60,29.07,0.11,-1,-1,-1
10,-1,730.50,745.93,29.59,53.21,0.07,-1,-1,-1
10,-1,499.35,729.66,32.01,77.66,0.05,-1,-1,-1
11,-1,585.66,440.45,35.58,85.31,0.87,-1,-1,-1
11,-1,618.82,384.34,27.19,64.68,0.84,-1,-1,-1
11,-1,630.87,375.42,25.07,60.71,0.83,-1,-1,-1
11,-1,444.82,401.92,20.93,55.78,0.83,-1,-1,-1
11,-1,414.41,535.53,35.83,84.44,0.82,-1,-1,-1
11,-1,601.77,263.71,21.66,47.70,0.82,-1,-1,-1
11,-1,457.04,412.55,21.03,49.34,0.81,-1,-1,-1
11,-1,658.11,303.75,21.78,53.80,0.80,-1,-1,-1
11,-1,486.36,394.34,19.58,37.70,0.79,-1,-1,-1
11,-1,487.49,370.96,20.27,44.37,0.71,-1,-1,-1
11,-1,303.36,732.80,63.68,114.08,0.46,-1,-1,-1
11,-1,511.76,460.43,13.61,22.92,0.36,-1,-1,-1
11,-1,595.17,172.74,14.30,29.00,0.28,-1,-1,-1
11,-1,732.19,746.53,28.20,50.35,0.20,-1,-1,-1
11,-1,642.28,748.61,26.53,49.88,0.17,-1,-1,-1
11,-1,694.11,751.79,28.34,42.36,0.12,-1,-1,-1
11,-1,644.60,258.81,19.91,43.52,0.09,-1,-1,-1
11,-1,507.01,732.13,23.20,51.26,0.06,-1,-1,-1
11,-1,788.17,748.73,23.25,40.12,0.05,-1,-1,-1
12,-1,585.49,442.21,35.98,85.26,0.87,-1,-1,-1
12,-1,618.25,383.76,27.69,64.50,0.84,-1,-1,-1
12,-1,658.37,304.86,21.01,51.72,0.84,-1,-1,-1
12,-1,444.71,401.69,20.48,56.04,0.84,-1,-1,-1
12,-1,631.41,374.68,25.09,60.74,0.83,-1,-1,-1
12,-1,602.08,263.55,20.94,47.55,0.82,-1,-1,-1
12,-1,413.44,535.02,36.56,85.16,0.82,-1,-1,-1
12,-1,457.18,412.78,20.56,48.89,0.81,-1,-1,-1
12,-1,485.76,393.79,20.22,37.81,0.80,-1,-1,-1
12,-1,511.86,463.02,13.92,25.72,0.76,-1,-1,-1
12,-1,487.11,371.26,20.67,44.06,0.76,-1,-1,-1
12,-1,301.71,733.13,64.61,115.42,0.45,-1,-1,-1
12,-1,595.43,172.75,13.94,28.39,0.25,-1,-1,-1
12,-1,506.78,730.21,22.82,49.78,0.21,-1,-1,-1
12,-1,732.14,747.35,30.73,55.72,0.14,-1,-1,-1
12,-1,471.07,350.60,18.05,33.79,0.13,-1,-1,-1
12,-1,641.90,749.05,27.05,50.00,0.12,-1,-1,-1
12,-1,519.50,725.67,26.28,55.24,0.10,-1,-1,-1
12,-1,692.46,751.19,29.68,46.54,0.09,-1,-1,-1
12,-1,644.21,257.96,20.00,44.39,0.05,-1,-1,-1
12,-1,785.71,749.46,28.68,54.69,0.05,-1,-1,-1
13,-1,584.82,443.19,37.49,87.06,0.88,-1,-1,-1
13,-1,631.35,373.35,24.93,62.05,0.84,-1,-1,-1
13,-1,617.47,382.86,27.46,63.53,0.84,-1,-1,-1
13,-1,601.94,263.15,21.66,48.31,0.83,-1,-1,-1
13,-1,658.41,305.57,21.37,50.94,0.83,-1,-1,-1
13,-1,444.35,401.73,21.33,56.16,0.82,-1,-1,-1
13,-1,413.26,535.21,36.87,84.18,0.82,-1,-1,-1
13,-1,456.63,412.26,21.03,49.51,0.80,-1,-1,-1
13,-1,485.68,392.90,20.81,37.89,0.76,-1,-1,-1
13,-1,486.63,370.25,21.72,46.35,0.75,-1,-1,-1
13,-1,299.69,735.28,59.01,115.73,0.35,-1,-1,-1
13,-1,595.32,172.86,14.00,28.99,0.30,-1,-1,-1
13,-1,642.04,749.33,25.95,50.32,0.18,-1,-1,-1
13,-1,470.77,350.43,18.46,32.86,0.13,-1,-1,-1
13,-1,731.15,748.10,31.65,55.73,0.12,-1,-1,-1
13,-1,504.84,730.17,25.45,54.76,0.11,-1,-1,-1
13,-1,511.23,463.71,13.84,26.96,0.10,-1,-1,-1
13,-1,692.71,751.27,28.90,45.04,0.10,-1,-1,-1
13,-1,517.01,725.21,30.10,61.94,0.07,-1,-1,-1
14,-1,586.15,443.89,35.94,85.59,0.88,-1,-1,-1
14,-1,631.29,372.44,24.78,59.92,0.85,-1,-1,-1
14,-1,657.82,304.66,21.86,52.62,0.84,-1,-1,-1
14,-1,617.00,383.55,27.56,61.08,0.84,-1,-1,-1
14,-1,444.65,401.98,20.24,55.28,0.82,-1,-1,-1
14,-1,413.11,535.12,36.11,84.58,0.82,-1,-1,-1
14,-1,601.91,263.33,20.83,47.64,0.82,-1,-1,-1
14,-1,457.44,412.40,19.33,48.95,0.80,-1,-1,-1
14,-1,486.36,392.53,19.50,38.03,0.78,-1,-1,-1
14,-1,487.38,370.52,20.10,45.03,0.73,-1,-1,-1
14,-1,298.70,732.76,57.60,96.53,0.39,-1,-1,-1
14,-1,638.95,749.74,28.82,57.05,0.23,-1,-1,-1
14,-1,506.05,729.63,23.59,50.38,0.21,-1,-1,-1
14,-1,594.42,172.25,14.95,29.68,0.20,-1,-1,-1
14,-1,517.67,725.18,27.87,58.06,0.18,-1,-1,-1
14,-1,732.69,748.09,29.32,53.12,0.16,-1,-1,-1
14,-1,537.13,376.82,26.00,54.81,0.14,-1,-1,-1
14,-1,693.43,751.52,28.96,48.18,0.08,-1,-1,-1
14,-1,787.64,750.37,26.28,50.31,0.06,-1,-1,-1
14,-1,470.57,350.46,18.35,33.17,0.06,-1,-1,-1
14,-1,487.84,728.46,36.02,80.43,0.06,-1,-1,-1
15,-1,585.71,444.17,36.74,86.20,0.87,-1,-1,-1
15,-1,630.17,371.42,26.46,60.66,0.86,-1,-1,-1
15,-1,658.10,306.42,21.22,49.83,0.85,-1,-1,-1
15,-1,617.49,382.79,28.09,62.12,0.84,-1,-1,-1
15,-1,601.84,262.77,21.39,48.06,0.83,-1,-1,-1
15,-1,444.58,401.76,19.07,54.46,0.83,-1,-1,-1
15,-1,413.13,535.15,36.05,83.82,0.82,-1,-1,-1
15,-1,457.53,412.40,19.06,48.65,0.81,-1,-1,-1
15,-1,485.25,391.50,20.60,39.79,0.79,-1,-1,-1
15,-1,486.33,369.16,21.76,47.02,0.73,-1,-1,-1
15,-1,296.78,733.15,55.24,99.80,0.40,-1,-1,-1
15,-1,639.85,749.74,25.61,52.28,0.23,-1,-1,-1
15,-1,594.81,172.61,14.36,28.75,0.17,-1,-1,-1
15,-1,734.17,748.79,25.71,45.26,0.14,-1,-1,-1
15,-1,515.66,725.34,31.85,65.80,0.11,-1,-1,-1
15,-1,505.17,730.86,24.94,56.14,0.08,-1,-1,-1
15,-1,509.07,468.57,13.22,23.90,0.08,-1,-1,-1
15,-1,536.57,376.13,25.72,54.94,0.06,-1,-1,-1
15,-1,1062.29,90.40,13.13,21.16,0.06,-1,-1,-1
15,-1,694.70,751.56,27.29,44.43,0.06,-1,-1,-1
16,-1,585.87,445.63,37.52,84.58,0.86,-1,-1,-1
16,-1,630.79,369.88,25.43,60.54,0.86,-1,-1,-1
16,-1,657.34,306.03,21.71,50.92,0.85,-1,-1,-1
16,-1,617.75,382.09,27.31,60.51,0.83,-1,-1,-1
16,-1,444.07,401.11,19.39,54.82,0.83,-1,-1,-1
16,-1,412.68,535.00,37.03,83.15,0.82,-1,-1,-1
16,-1,602.14,263.04,20.93,47.83,0.82,-1,-1,-1
16,-1,457.27,412.04,19.07,48.83,0.81,-1,-1,-1
16,-1,484.66,390.87,20.46,39.67,0.80,-1,-1,-1
16,-1,507.51,471.38,14.10,24.82,0.67,-1,-1,-1
16,-1,485.89,370.71,21.39,47.51,0.43,-1,-1,-1
16,-1,297.37,735.24,52.82,89.32,0.35,-1,-1,-1
16,-1,594.97,172.68,13.89,28.59,0.27,-1,-1,-1
16,-1,647.69,249.65,21.08,48.47,0.19,-1,-1,-1
16,-1,633.04,259.63,24.98,47.69,0.18,-1,-1,-1
16,-1,734.36,748.94,26.00,49.41,0.13,-1,-1,-1
16,-1,641.09,749.78,25.97,50.67,0.12,-1,-1,-1
16,-1,514.43,724.60,32.05,63.54,0.09,-1,-1,-1
16,-1,503.89,730.76,26.53,58.74,0.08,-1,-1,-1
16,-1,536.43,377.13,26.55,54.89,0.07,-1,-1,-1
16,-1,789.68,750.85,23.58,40.48,0.05,-1,-1,-1
17,-1,586.21,446.08,36.09,86.35,0.87,-1,-1,-1
17,-1,631.08,367.97,25.36,62.96,0.85,-1,-1,-1
17,-1,657.40,305.18,21.68,52.21,0.85,-1,-1,-1
17,-1,618.79,380.84,26.58,61.71,0.85,-1,-1,-1
17,-1,412.31,535.02,36.75,82.90,0.83,-1,-1,-1
17,-1,443.60,400.64,20.20,54.90,0.82,-1,-1,-1
17,-1,601.85,262.48,20.47,47.86,0.81,-1,-1,-1
17,-1,484.64,389.07,20.54,38.90,0.81,-1,-1,-1
17,-1,456.30,411.27,20.18,48.77,0.80,-1,-1,-1
17,-1,486.51,369.83,20.51,44.36,0.48,-1,-1,-1
17,-1,647.73,249.04,21.46,47.75,0.33,-1,-1,-1
17,-1,293.03,737.12,52.64,106.06,0.31,-1,-1,-1
17,-1,506.80,729.94,22.95,48.36,0.30,-1,-1,-1
17,-1,631.92,259.98,24.63,45.10,0.27,-1,-1,-1
17,-1,518.69,725.39,26.22,51.68,0.24,-1,-1,-1
17,-1,594.48,172.29,14.18,28.37,0.15,-1,-1,-1
17,-1,642.06,750.16,25.20,48.29,0.11,-1,-1,-1
17,-1,537.00,376.16,25.88,55.05,0.10,-1,-1,-1
17,-1,690.46,304.86,28.88,52.80,0.08,-1,-1,-1
17,-1,734.04,748.71,26.67,49.45,0.07,-1,-1,-1
17,-1,790.34,750.13,22.67,39.83,0.06,-1,-1,-1
17,-1,1063.18,89.38,13.34,22.09,0.05,-1,-1,-1
18,-1,585.20,446.83,37.50,89.54,0.88,-1,-1,-1
18,-1,631.05,367.03,25.01,61.89,0.85,-1,-1,-1
18,-1,618.45,378.74,27.39,63.35,0.84,-1,-1,-1
18,-1,657.32,305.82,20.87,52.25,0.84,-1,-1,-1
18,-1,412.21,534.52,36.53,84.29,0.82,-1,-1,-1
18,-1,602.13,262.37,19.90,47.39,0.82,-1,-1,-1
18,-1,443.49,400.55,20.04,53.92,0.80,-1,-1,-1
18,-1,456.28,411.13,20.07,48.42,0.80,-1,-1,-1
18,-1,484.18,388.47,20.09,38.58,0.80,-1,-1,-1
18,-1,486.18,369.26,20.79,43.84,0.51,-1,-1,-1
18,-1,507.16,731.23,21.57,44.49,0.41,-1,-1,-1
18,-1,519.47,724.50,25.36,49.08,0.37,-1,-1,-1
18,-1,648.40,249.77,20.33,46.32,0.35,-1,-1,-1
18,-1,505.30,473.70,15.06,27.85,0.24,-1,-1,-1
18,-1,594.97,172.45,13.40,28.13,0.20,-1,-1,-1
18,-1,288.46,740.05,49.80,96.22,0.16,-1,-1,-1
18,-1,640.56,749.60,25.53,48.15,0.16,-1,-1,-1
18,-1,632.57,259.81,22.66,44.64,0.15,-1,-1,-1
18,-1,735.09,748.48,27.35,51.10,0.11,-1,-1,-1
19,-1,585.09,448.51,37.29,90.14,0.88,-1,-1,-1
19,-1,618.83,376.98,27.57,63.83,0.84,-1,-1,-1
19,-1,631.10,366.95,25.10,62.48,0.84,-1,-1,-1
19,-1,656.81,305.30,20.87,54.14,0.83,-1,-1,-1
19,-1,411.53,534.55,36.36,84.73,0.82,-1,-1,-1
19,-1,443.22,400.07,19.60,54.57,0.81,-1,-1,-1
19,-1,601.84,261.84,21.12,47.73,0.81,-1,-1,-1
19,-1,483.53,387.80,20.30,38.44,0.81,-1,-1,-1
19,-1,455.98,409.84,20.05,49.89,0.80,-1,-1,-1
19,-1,485.65,368.14,21.16,44.95,0.53,-1,-1,-1
19,-1,506.78,731.48,21.95,45.50,0.26,-1,-1,-1
19,-1,518.14,724.39,27.92,53.53,0.23,-1,-1,-1
19,-1,505.20,475.46,14.66,24.69,0.20,-1,-1,-1
19,-1,282.28,738.77,55.46,106.41,0.16,-1,-1,-1
19,-1,641.26,750.16,24.63,46.16,0.13,-1,-1,-1
19,-1,594.12,171.49,14.69,30.26,0.10,-1,-1,-1
19,-1,468.41,348.16,20.67,37.23,0.09,-1,-1,-1
19,-1,648.73,249.68,20.16,46.26,0.09,-1,-1,-1
19,-1,734.92,747.70,25.86,49.32,0.07,-1,-1,-1
19,-1,632.14,259.60,21.48,44.88,0.07,-1,-1,-1
19,-1,485.66,729.32,35.59,74.35,0.05,-1,-1,-1
19,-1,790.87,750.76,22.90,40.56,0.05,-1,-1,-1
20,-1,585.16,449.39,36.97,89.76,0.88,-1,-1,-1
20,-1,619.68,376.40,26.81,62.30,0.86,-1,-1,-1
20,-1,655.61,305.76,23.09,53.14,0.85,-1,-1,-1
20,-1,631.14,365.37,25.49,62.45,0.85,-1,-1,-1
20,-1,412.03,533.77,35.48,82.94,0.82,-1,-1,-1
20,-1,443.60,399.69,19.15,54.37,0.80,-1,-1,-1
20,-1,455.95,409.54,19.95,49.61,0.80,-1,-1,-1
20,-1,601.48,261.80,21.16,47.92,0.80,-1,-1,-1
20,-1,482.97,386.77,20.81,38.70,0.79,-1,-1,-1
20,-1,504.02,476.88,14.98,26.18,0.60,-1,-1,-1
20,-1,518.15,724.07,27.59,50.70,0.33,-1,-1,-1
20,-1,506.71,731.46,22.08,45.37,0.32,-1,-1,-1
20,-1,277.98,742.56,62.38,114.60,0.25,-1,-1,-1
20,-1,593.95,171.13,15.13,31.40,0.22,-1,-1,-1
20,-1,486.89,368.21,19.70,42.28,0.21,-1,-1,-1
20,-1,639.58,750.11,27.86,53.74,0.11,-1,-1,-1
20,-1,735.56,748.83,28.24,54.39,0.10,-1,-1,-1
20,-1,476.73,738.01,24.60,56.63,0.08,-1,-1,-1
20,-1,486.91,730.34,31.43,67.22,0.07,-1,-1,-1
21,-1,584.48,450.35,37.19,90.51,0.89,-1,-1,-1
21,-1,619.68,375.89,26.68,60.45,0.86,-1,-1,-1
21,-1,632.31,364.50,23.77,60.09,0.85,-1,-1,-1
21,-1,655.95,305.43,21.34,52.24,0.84,-1,-1,-1
21,-1,411.36,534.15,36.42,84.46,0.83,-1,-1,-1
21,-1,601.39,261.02,20.72,47.75,0.82,-1,-1,-1
21,-1,482.28,387.30,20.89,38.21,0.82,-1,-1,-1
21,-1,443.29,399.55,19.73,55.10,0.81,-1,-1,-1
21,-1,456.45,408.67,19.01,49.81,0.80,-1,-1,-1
21,-1,503.29,477.56,16.09,27.36,0.75,-1,-1,-1
21,-1,486.34,367.32,20.42,41.01,0.50,-1,-1,-1
21,-1,506.87,731.95,21.47,42.92,0.36,-1,-1,-1
21,-1,518.61,724.88,26.76,49.96,0.27,-1,-1,-1
21,-1,278.64,743.97,51.54,89.61,0.18,-1,-1,-1
21,-1,594.13,171.18,15.00,31.88,0.12,-1,-1,-1
21,-1,641.79,751.26,28.38,56.06,0.12,-1,-1,-1
21,-1,469.63,347.45,18.88,34.68,0.09,-1,-1,-1
21,-1,648.94,248.72,20.90,48.37,0.08,-1,-1,-1
21,-1,791.89,750.92,21.73,39.87,0.08,-1,-1,-1
21,-1,737.46,747.92,26.48,49.94,0.06,-1,-1,-1
21,-1,484.95,731.18,32.51,66.42,0.05,-1,-1,-1
22,-1,583.78,451.72,37.67,91.16,0.88,-1,-1,-1
22,-1,619.86,374.87,26.67,59.89,0.87,-1,-1,-1
22,-1,654.85,305.85,22.91,51.71,0.85,-1,-1,-1
22,-1,632.19,363.38,23.55,60.43,0.85,-1,-1,-1
22,-1,410.97,533.52,34.47,82.98,0.82,-1,-1,-1
22,-1,601.45,260.30,21.35,48.62,0.81,-1,-1,-1
22,-1,442.87,399.25,20.37,56.17,0.80,-1,-1,-1
22,-1,481.67,386.95,20.76,37.94,0.80,-1,-1,-1
22,-1,456.09,408.15,19.02,49.84,0.79,-1,-1,-1
22,-1,485.63,366.89,20.47,41.84,0.67,-1,-1,-1
22,-1,502.72,478.41,16.25,28.78,0.54,-1,-1,-1
22,-1,518.80,724.38,26.89,50.05,0.33,-1,-1,-1
22,-1,507.21,731.60,21.03,42.58,0.33,-1,-1,-1
22,-1,469.50,346.55,18.80,35.92,0.11,-1,-1,-1
22,-1,649.29,248.71,20.44,46.70,0.11,-1,-1,-1
22,-1,593.73,170.86,15.68,33.17,0.10,-1,-1,-1
22,-1,642.37,751.55,29.02,55.84,0.09,-1,-1,-1
22,-1,739.53,747.97,25.22,47.79,0.06,-1,-1,-1
22,-1,792.27,750.77,23.06,37.72,0.05,-1,-1,-1
23,-1,582.70,453.26,38.48,88.81,0.86,-1,-1,-1
23,-1,620.09,373.86,26.85,60.00,0.85,-1,-1,-1
23,-1,653.97,305.88,23.58,52.49,0.85,-1,-1,-1
23,-1,631.81,361.72,23.49,59.91,0.83,-1,-1,-1
23,-1,480.66,385.31,21.59,38.73,0.83,-1,-1,-1
23,-1,443.33,399.15,19.54,55.83,0.82,-1,-1,-1
23,-1,411.00,533.62,34.91,83.05,0.81,-1,-1,-1
23,-1,456.27,408.75,18.34,48.80,0.80,-1,-1,-1
